1	Что необходимо для открытия третьего #рас. счета#account_type#?Какая процедура открытия #р/с#account_type#?~У меня уже есть открытый #расчетный счет#account_type#, как открыть второй?~У меня уже есть открытый #расчетный счет#account_type#, как открыть третий?	not_first	open_account
1	Что мне делать, если #расчетный счет#account_type# у меня есть, а я хочу открыть два #валютных#account_type#?	not_first	open_account
1	Я бы хотел узнать, как открыть счет и сколько это стоит?	show_docs,cost_of_service	open_account
1	Хочу открыть #расчетный счет#account_type#. Что мне для этого нужно?	show_docs	open_account
1	Хочу открыть счет, какие необходимы документы?	show_docs	open_account
1	Как мне открыть счет вашем банке?		open_account
1	Что нужно чтобы счет у вас открыть и как это происходит?	show_docs	open_account
1	Меня интересует открытие счета, я #ИП#client_type#?		open_account
1	Я тут, у вас на сайте, что сделать, чтобы счет зарезервировать?	online_reserving	open_account
1	Возможно ли открыть счет в #евро#currency# онлайн?	online_reserving	open_account
1	Можно ли зарезервировать у вас счет в #евро#currency# не выходя из дома? Как-нибудь через сайт.	online_reserving	open_account
1	Что нужно для открытия в вашем банке #р/счета#account_type#?		open_account
1	Куда мне обращаться, чтобы счет открыть?		open_account
1	А можно у вас открыть #расчетный счет#account_type#?		open_account
1	Мне нужен счет #капитального ремонта#account_type# – что от меня требуется?		open_account
1	Как мне открыть через СББОЛ #валютный#currency# счет?	online_reserving	open_account
1	Хочу дистанционно открыть счет. Это возможно?	online_reserving	open_account
1	открыть счет онлайн без регистрации и смс	online_reserving	open_account
1	Возможно ли открыть счет онлайн?	online_reserving	open_account
1	Можно через ваш сайт открыть счет?	online_reserving	open_account
1	счет онлайн	online_reserving	open_account
1	открыть дистанционно счет через сайт	online_reserving	open_account
1	Какие условия обслуживания?	cost_of_service	open_account
1	Я могу у Вас в банке открыть #ООО#client_type#		open_account
1	Какие тарифы на открытие счета в вашем банке?~Какие тарифы на открытие счета в Сбербанке~Какие тарифы на открытие счета	cost_of_service	open_account
1	Хочу открыть #ИП#client_type#, скажите тарифы на открытие #рс#account_type# в вашем банке~Хочу открыть #ИП#client_type#, скажите тарифы на открытие #расчетного счета#account_type# в вашем банке?	cost_of_service	open_account
1	Расскажите по тарифам #расчетного счета#account_type#~Расскажите по тарифам #расчетного счета#account_type# в Сбере ?~Расскажите по тарифам #расчетного счета#account_type# в вашем банке ?~Тарифы какие по #расчетному счету#account_type#?~Тарифы какие по #расчетному счету#account_type# в Сбербанке?~Тарифы на открытие #расчетного счета#account_type# в Сбербанке какие?	cost_of_service	open_account
1	Сколько стоит открытие счета для #ИП#client_type# в Сбербанке?~Столько стоит открытие счета для #ИП#client_type#?	cost_of_service	open_account
1	Могли бы рассказать по открытию счета в Сбербанке?	show_docs,cost_of_service	open_account
1	Расскажи по тарифам расчетного счета для #ИП#client_type#	cost_of_service	open_account
1	Планирую открыть #ООО#client_type# какие тарифы в вашем банке?~Планирую открыть #ООО#client_type# какие тарифы?~Хочу открыть #ООО#client_type# какие тарифы	cost_of_service	open_account
1	Хочу узнать тарифы по #расчетному счету#account_type#~Хочу узнать у вас тарифы по #расчетному счету#account_type#~Могли бы вы рассказать тарифы по #расчетному счету#account_type#?	cost_of_service	open_account
1	Могли бы вы рассказать тарифы по #расчетному счету#account_type# для #ИП#client_type#?	cost_of_service	open_account
1	Хочу открыть счет, расскажите по тарифным планам!~Хочу открыть счет, расскажите, какие тарифы?	cost_of_service	open_account
1	Что нужно при себе иметь для открытия счета?~Что нужно для открытия счета?~Какие документы нужны для открытия счета в Сбербанке?~Какие документы нужны для открытия счета?	show_docs	open_account
1	Что нужно при себе иметь для открытия #расчетного счета#account_type#?~Какие документы нужны для открытия #расчетного счета#account_type#	show_docs	open_account
1	Какие документы нужны для открытия счета #адвокату#client_type#?	show_docs	open_account
1	Куда мне обратиться за открытием счета?	search_vsp	search_bank
1	В какой офис мне идти?	search_vsp	search_bank
1	где есть офисы по юр.лицам	search_vsp	search_bank
1	Какой режим работы офиса~до скольки работает офис	show_schedule,search_vsp	search_bank
1	Какие документы для открытия #ИП#client_type#	show_docs	open_account
1	В какой валюте можно открыть счет		open_account
1	В какое отделение в Москве обратиться для открытия р\с?	search_vsp	search_bank
1	хочу счет		open_account
1	Куда пойти, чтобы мне открыли счет?	search_vsp	search_bank
1	открыть счёт хочу, какие документы нужны	show_docs	open_account
1	надо #счет#account_type# открыть~нужен #счет#account_type#~хочу #счет#account_type#~#счет#account_type# нужен~мне нужен #счет#account_type#~хочу #счет#account_type#, что делать?		open_account
1	#счет#account_type# открой		open_account
1	#счет#account_type#		open_account
1	Открыл #ИП#client_type# что дальше нужно		open_account
1	открыл #ип#client_type# какие документы вам нужны	show_docs	open_account
1	в каком банке могу открыть #счет#account_type#~в каком офисе мне откроют #счет#account_type#~в каком офисе мне могут открыть #счет#account_type#	search_vsp	search_bank
1	куда обратиться чтобы открыть #счет#account_type#~куда обратиться чтобы получить #счет#account_type#		open_account
1	открыть счет на сайте~открыть счет не приходя в банк~счет онлайн	online_reserving	open_account
1	сколько стоит счет	cost_of_service	open_account
1	комиссии за счет	cost_of_service	open_account
1	стоимость открытия	cost_of_service	open_account
1	Я хотел бы рассмотреть варианты открытия в Сбербанке #расчетного счета#account_type# как #юридическое лицо#client_type#		open_account
1	Телефон отделения у #метро Южная#client_metro#	show_phone,search_vsp	search_bank
1	Как мне связаться с отделением на #улице Победы#client_address#?	show_phone,search_vsp	search_bank
1	Скажите номера телефонов ближайших ко мне отделений	show_phone,search_vsp	search_bank
1	Дайте информацию по банку на #улице Труда#client_address#	show_phone,show_schedule,search_vsp	search_bank
1	График и телефон банка рядом со мной	show_phone,show_schedule,search_vsp	search_bank
1	Где ближайший банк, работающий с #юридическими лицами#client_type#. График и телефон.	show_phone,show_schedule,search_vsp	search_bank
1	А телефон этого офиса скажете?	show_phone	search_bank
1	Можно номер этого офиса, пожалуйста	show_phone	search_bank
1	Можно номер телефона их	show_phone	search_bank
1	где найти сбероофис	search_vsp	search_bank
1	офис хочу найти	search_vsp	search_bank
1	помогите найти отделение сберовское	search_vsp	search_bank
1	хочу найти офис	search_vsp	search_bank
1	офис найти	search_vsp	search_bank
1	найти отделение	search_vsp	search_bank
1	найдите отделение банка вашего	search_vsp	search_bank
1	найти банк ближайший	search_vsp	search_bank
1	ищу банковский офис ваш	search_vsp	search_bank
1	хочу найти ближайший банк	search_vsp	search_bank
1	покажите адреса ближайших к #м. Савеловская#client_metro# офисов	search_vsp	search_bank
1	хочу найти офис поблизости ко мне	search_vsp	search_bank
1	есть ли поблизости к #улице Труда#client_address# офис сбербанка?	search_vsp	search_bank
1	подскажите номер телефона офиса поблизости ко мне	search_vsp, show_phone	search_bank
1	подскажите до скольки работает это отделение и его номер телефона, пожалуйста	show_phone,show_schedule	search_bank
1	можно телефон офиса, пожалуйста	show_phone	search_bank
1	хочу узнать расписание этих офисов	show_schedule	search_bank
1	где мне найти офис, чтобы открыть там счет в иностранной валюте?	search_vsp	search_bank
1	офис найти поблизости я хочу	search_vsp	search_bank
1	Где Сбербанк?	search_vsp	search_bank
1	Хорошо, тогда подскажите, пожалуйста, ближайшее отделение, которое работает по выходным.	show_schedule,search_vsp	search_bank
1	Спасибо, до свидания	end_talk	no_intent
1	Спасибо	end_talk	no_intent
1	Ничего не нужно больше. До встречи.	end_talk	no_intent
1	До свидания	end_talk	no_intent
1	Спасибо, до встречи	end_talk	no_intent
1	До свидания	end_talk	no_intent
1	Пока, спасибо	end_talk	no_intent
1	Мы закончили. Спасибо.	end_talk	no_intent
1	До встречи. Благодарю.	end_talk	no_intent
1	Это все, прощайте.	end_talk	no_intent
1	Еще обращусь к вам. Благодарю.	end_talk	no_intent
1	Хотелось бы ещё телефон узнать и время работы	show_phone,show_schedule	search_bank
